dataset,graph_id,label,num_nodes_in_graph,cascade_size,num_valid_times,lifetime,mean_interarrival,median_interarrival,std_interarrival,burstiness,t25,t50,t75
gossipcop,4246,1,33,32,32,178848.0,5769.290322580645,2732.0,11442.16395672108,0.32959873942567197,8920.0,28526.0,69668.0
gossipcop,4247,1,15,14,14,33737644.0,2595203.3846153845,7491.0,8074207.765691961,0.513524533255872,30440727.0,30445649.0,30496147.0
gossipcop,4248,1,11,10,10,689570.0,76618.88888888889,16016.0,155207.7208986177,0.3389983232803332,8094.0,17390.0,121592.0
gossipcop,4249,1,8,7,7,900321.0,150053.5,5672.0,321285.26967154385,0.36328810759799807,868292.0,870910.0,891591.0
gossipcop,4250,1,5,4,4,11851.0,3950.3333333333335,4737.0,2830.4692583072197,-0.16515214237422196,0.0,158.0,7114.0
gossipcop,4251,1,75,74,74,1008944.0,13821.150684931506,156.0,105068.34966907387,0.7674958571820447,5641.0,6248.0,14029.0
gossipcop,4252,1,14,13,13,66273584.0,5522798.666666667,19546.5,12269799.536423046,0.3792026770201977,30525473.0,66195718.0,66204664.0
gossipcop,4253,1,60,59,59,79544936.0,1371464.4137931035,5054.0,3420461.8766666837,0.4275936937830022,43155469.0,43271133.0,53312072.0
gossipcop,4254,1,23,22,22,3475794.0,165514.0,7139.0,395020.50693567074,0.40944224502847576,1948.0,29891.0,419749.0
gossipcop,4255,1,4,3,3,58935.0,29467.5,29467.5,437.5,-0.9707406788162515,0.0,29030.0,58935.0
gossipcop,4256,1,69,68,68,834732.0,12458.686567164179,1205.0,42086.42167716717,0.5431785922449257,26736.0,54605.0,71861.0
gossipcop,4257,1,4,3,3,52077.0,26038.5,26038.5,799.5,-0.9404202995752291,0.0,26838.0,52077.0
gossipcop,4258,1,8,7,7,432764.0,72127.33333333333,23641.5,101176.06742483894,0.16761779609876348,4653.0,29270.0,144225.0
gossipcop,4259,1,24,23,23,232935.0,10587.954545454546,1258.0,21793.69815185797,0.3460522448050786,39629.0,169468.0,172764.0
gossipcop,4260,1,29,28,28,30523377.0,1130495.4444444445,737.0,3074394.9118794976,0.46229492393577554,3675384.0,3700081.0,24970431.0
gossipcop,4261,1,15,14,14,235399.0,18107.615384615383,1329.0,48912.96058626598,0.459640114328989,6144.0,6629.0,27209.0
gossipcop,4262,1,14,13,13,8059507.0,671625.5833333334,2903.5,2207459.5111746844,0.5334451318479687,7993535.0,8017208.0,8038927.0
gossipcop,4263,1,9,8,8,1572014.0,224573.42857142858,8257.0,526974.1797331135,0.4023707185282481,20719.0,35095.0,41496.0
gossipcop,4264,1,25,24,24,855376.0,37190.260869565216,5814.0,132346.2140127067,0.5612712733895103,3217.0,29581.0,55106.0
gossipcop,4265,1,11,10,10,240716.0,26746.222222222223,5062.0,54605.46012132604,0.3424543549259893,9871.0,34288.0,60027.0
gossipcop,4266,1,128,127,127,20296274.0,161081.53968253967,428.0,1476354.0025081881,0.8032514434528172,16341321.0,16356341.0,16376290.0
gossipcop,4267,1,21,20,20,116482.0,6130.631578947368,2095.0,9486.324579211945,0.2148749709149529,2899.0,48672.0,63026.0
gossipcop,4268,1,17,16,16,450495.0,30033.0,5286.0,81618.31416538815,0.4620215583757058,2395.0,26518.0,53348.0
gossipcop,4269,1,74,73,73,11111548.0,154327.05555555556,158.5,1133818.4451744356,0.7603887829936937,8049.0,16261.0,172052.0
gossipcop,4270,1,40,39,39,1910048.0,50264.42105263158,372.0,268315.4782881163,0.6844470027352882,1700.0,3469.0,129411.0
gossipcop,4271,1,24,23,23,8079938.0,367269.9090909091,1164.0,1632917.579396877,0.632764517121764,2804.0,10491.0,8054316.0
gossipcop,4272,1,16,15,15,181180.0,12941.42857142857,958.5,32400.45882548642,0.42916233468000314,1127.0,1931.0,27619.0
gossipcop,4273,1,31,30,30,205240.0,7077.241379310345,5281.0,8861.404619939647,0.1119394483517143,44615.0,49959.0,123194.0
gossipcop,4274,1,19,18,18,162411.0,9553.588235294117,6474.0,9960.969767688424,0.020875775527790293,4994.0,34034.0,77326.0
gossipcop,4275,1,24,23,23,6509467.0,295884.86363636365,1514.0,939549.4252834608,0.5210026687942031,1293929.0,1295575.0,1350061.0
gossipcop,4276,1,9,8,8,36156.0,5165.142857142857,170.0,6239.023742967014,0.09416566097989232,8084.0,23961.0,24025.0
gossipcop,4277,1,21,20,20,9519864.0,501045.4736842105,4768.0,2074405.9977011397,0.6109066862636746,26511.0,35983.0,105594.0
gossipcop,4278,1,40,39,39,1291657.0,33990.97368421053,4399.0,77590.97903462707,0.3907442403367786,50290.0,187903.0,321530.0
gossipcop,4279,1,40,39,39,10468668.0,275491.2631578947,2667.0,1030232.9281309891,0.5780253364442048,83061.0,200923.0,233736.0
gossipcop,4280,1,37,36,36,47228290.0,1349379.7142857143,896.0,7005550.472514859,0.6769859988973901,929.0,29401.0,5272100.0
gossipcop,4281,1,7,6,6,357534.0,71506.8,26156.0,105765.73164196427,0.19325572509539563,28912.0,34366.0,75162.0
gossipcop,4282,1,21,20,20,5151940.0,271154.7368421053,276864.0,192414.0472090117,-0.1698576184206807,404067.0,1324076.0,3240841.0
gossipcop,4283,1,34,33,33,53006285.0,1656446.40625,143.5,9188453.376919366,0.6945206614411126,46977.0,51172.0,51197.0
gossipcop,4284,1,9,8,8,51242.0,7320.285714285715,8351.0,6671.02171901053,-0.046404812300105576,8351.0,9212.0,33759.0
gossipcop,4285,1,9,8,8,1522037.0,217433.85714285713,6040.0,509671.6253531507,0.40191935729476247,1465642.0,1485006.0,1515952.0
gossipcop,4286,1,38,37,37,585484.0,16263.444444444445,447.0,62896.169658345316,0.5890974298251087,16314.0,17393.0,44571.0
gossipcop,4287,1,131,130,130,294844057.0,2285612.8449612404,1031819.0,3240986.2917276723,0.17286823652978273,73112366.0,151128951.0,263732346.0
gossipcop,4288,1,13,12,12,782281.0,71116.45454545454,7786.0,149390.2138430296,0.3549723002466027,16008.0,70450.0,258918.0
gossipcop,4289,1,59,58,58,859071.0,15071.421052631578,425.0,92699.64306105647,0.7203067228373531,7596.0,27037.0,35246.0
gossipcop,4290,1,6,5,5,771360.0,192840.0,43361.5,285441.551799138,0.1936130537563103,3219.0,3990.0,87494.0
gossipcop,4291,1,22,21,21,206531.0,10326.55,3339.5,14087.029035517033,0.15403227155044594,2763.0,25332.0,67083.0
gossipcop,4292,1,180,179,179,11178921.0,62802.926966292136,1750.5,411431.9432396509,0.7351399869055639,64868.0,190172.0,1727956.0
gossipcop,4293,1,165,164,164,21378492.0,131156.3926380368,1476.0,678947.7841855615,0.676198700388638,6219794.0,6269976.0,6319624.0
gossipcop,4294,1,39,38,38,258609.0,6989.4324324324325,1384.0,12054.59437263145,0.26597116208911087,3404.0,11801.0,85072.0
gossipcop,4295,1,28,27,27,72954928.0,2805958.769230769,1378.5,13589035.833106503,0.6577054354344526,1449.0,8380.0,37517.0
gossipcop,4296,1,35,34,34,31579451.0,956953.0606060605,2020.0,3715583.3567145276,0.590392465617287,7994.0,87054.0,15816059.0
gossipcop,4297,1,109,108,108,208444114.0,1948075.831775701,346935.0,3030603.18948597,0.21743264691041292,57238314.0,92181615.0,145271406.0
gossipcop,4298,1,109,108,108,268817011.0,2512308.5140186916,17998.0,11814002.852436958,0.649273501077027,254959486.0,255514433.0,265406581.0
gossipcop,4299,1,129,128,128,3615198.0,28466.12598425197,212.0,209080.82407874876,0.7603326333871906,40416.0,64061.0,71332.0
gossipcop,4300,1,7,6,6,529564.0,105912.8,23274.0,177575.36143215364,0.25278855056987776,1320.0,24594.0,68995.0
gossipcop,4301,1,12,11,11,234266.0,23426.6,7231.0,41176.74485726136,0.2747558179298554,1678.0,16262.0,54587.0
gossipcop,4302,1,8,7,7,11384542.0,1897423.6666666667,23742.5,4200168.852055263,0.3776482568027122,3506.0,68934.0,95311.0
gossipcop,4303,1,7,6,6,157788.0,31557.6,23374.0,19537.09520476368,-0.23525935025277578,23374.0,75661.0,101012.0
gossipcop,4304,1,27,26,26,122245.0,4889.8,1069.0,7995.6150982898125,0.2410333756886128,4240.0,25928.0,36577.0
gossipcop,4305,1,102,101,101,21939289.0,219392.89,560.0,867623.274792175,0.5963392319157547,6652.0,3119698.0,15760847.0
gossipcop,4306,1,70,69,69,51408754.0,756011.0882352941,336.0,6160847.356013495,0.7814004452082143,15353.0,51287063.0,51315276.0
gossipcop,4307,1,15,14,14,195276509.0,15021269.923076924,20962.0,51593721.10955662,0.5490123261979197,31666.0,273657.0,195247071.0
gossipcop,4308,1,44,43,43,37539726.0,893803.0,15839.5,4860942.414429521,0.6893683610194581,32510814.0,32532671.0,33532812.0
gossipcop,4309,1,53,52,52,27654921.0,542253.3529411765,14400.0,1484746.1014173806,0.46496941400236114,101609.0,145089.0,2064053.0
gossipcop,4310,1,11,10,10,51308.0,5700.888888888889,422.0,9597.125431253353,0.2546890374677226,515.0,1504.0,25258.0
gossipcop,4311,1,8,7,7,84728.0,14121.333333333334,13746.5,12404.067863227594,-0.06474041457018138,101.0,23206.0,53973.0
gossipcop,4312,1,79,78,78,91313.0,1185.8831168831168,130.0,2494.5175884978944,0.355568476470907,5586.0,7682.0,20134.0
gossipcop,4313,1,50,49,49,1808300.0,37672.916666666664,2559.0,189294.9234958104,0.6680329985102899,27430.0,57304.0,91520.0
gossipcop,4314,1,28,27,27,183321457.0,7050825.269230769,4204.5,25036684.54296547,0.5605252442150684,113447266.0,113851015.0,182854225.0
gossipcop,4315,1,20,19,19,336020.0,18667.777777777777,1884.5,38794.3238754153,0.35025774412341076,3689.0,37008.0,68944.0
gossipcop,4316,1,51,50,50,4434061.0,90491.04081632652,1370.0,388419.5586297384,0.622096312251207,33460.0,42339.0,63583.0
gossipcop,4317,1,30,29,29,11072.0,395.42857142857144,22.0,1168.0180841485114,0.49415789784958797,321.0,479.0,1265.0
gossipcop,4318,1,15,14,14,10407274.0,800559.5384615385,6008.0,2736263.2688432997,0.5473001718898165,10350287.0,10353911.0,10370596.0
gossipcop,4319,1,167,166,166,64792362.0,392680.9818181818,1649.0,2325652.1951031247,0.7110869372804998,25437657.0,25607273.0,28081767.0
gossipcop,4320,1,32,31,31,436080.0,14536.0,1445.0,52667.76850282027,0.5674052118255843,19916.0,58370.0,105188.0
gossipcop,4321,1,26,25,25,86677.0,3611.5416666666665,477.0,6174.631898469513,0.26190933716258685,801.0,3154.0,18951.0
gossipcop,4322,1,4,3,3,79559.0,39779.5,39779.5,13989.5,-0.4796444047685469,0.0,53769.0,79559.0
gossipcop,4323,1,29,28,28,60451552.0,2238946.3703703703,3983.0,9943859.854285557,0.6324416018635963,5555.0,53681319.0,56617107.0
gossipcop,4324,1,12,11,11,105262.0,10526.2,5513.0,10506.52489455957,-0.000935452041476547,7442.0,47903.0,89424.0
gossipcop,4325,1,6,5,5,340996.0,85249.0,26106.5,102868.7104978963,0.09366321996616764,25994.0,51355.0,77574.0
gossipcop,4326,1,28,27,27,71302150.0,2742390.3846153845,2317.0,13528995.696440509,0.6629186510658441,817.0,44703.0,72848.0
gossipcop,4327,1,150,149,149,1761116.0,11899.432432432432,271.0,101163.14341763667,0.7895071407498778,11340.0,37696.0,53608.0
gossipcop,4328,1,15,14,14,223228.0,17171.384615384617,4449.0,23896.83708565267,0.16376293376487214,26699.0,47337.0,222985.0
gossipcop,4329,1,169,168,168,10560011.0,63233.59880239521,31.0,802486.4252414287,0.853916746647426,16578.0,17971.0,19640.0
gossipcop,4330,1,57,56,56,4061260.0,73841.09090909091,358.0,322913.72926178813,0.6277747003689172,57638.0,2068573.0,2069942.0
gossipcop,4331,1,41,40,40,247774443.0,6353190.846153846,1650.0,39078935.93452754,0.7203216623855986,247606515.0,247637410.0,247689814.0
gossipcop,4332,1,58,57,57,296138119.0,5288180.696428572,30849.0,19126982.912033137,0.5668117747451166,241916465.0,242516956.0,289648134.0
gossipcop,4333,1,12,11,11,107660160.0,10766016.0,22645.0,30913021.851268306,0.4833846194617764,4043393.0,107482466.0,107530428.0
gossipcop,4334,1,17,16,16,361040.0,24069.333333333332,3142.0,64091.44597179529,0.4539673191855931,1688.0,25226.0,54860.0
gossipcop,4335,1,53,52,52,14379641.0,281953.7450980392,28173.0,513431.3941251048,0.2910258661019878,2896813.0,4018093.0,9017880.0
gossipcop,4336,1,133,132,132,32943170.0,251474.58015267176,79.0,2839455.330896881,0.8372822500738741,13740.0,92405.0,95621.0
gossipcop,4337,1,124,123,123,43649520.0,357782.95081967214,139.0,2739431.064384166,0.7689646572284898,2416.0,37379.0,34837334.0
gossipcop,4338,1,4,3,3,11919971.0,5959985.5,5959985.5,4922285.5,-0.09535693422815882,0.0,10882271.0,11919971.0
gossipcop,4339,1,10,9,9,114648.0,14331.0,8679.0,14896.826356643887,0.019359166492217344,2524.0,34012.0,58067.0
gossipcop,4340,1,183,182,182,6906309.0,38156.40331491713,355.0,316642.29775163333,0.7849123844015425,25334.0,40014.0,74571.0
gossipcop,4341,1,61,60,60,122260.0,2072.2033898305085,455.0,5718.046489278295,0.4680007902217466,2155.0,16698.0,35629.0
gossipcop,4342,1,4,3,3,34740.0,17370.0,17370.0,7999.0,-0.3693878355473215,0.0,25369.0,34740.0
gossipcop,4343,1,7,6,6,155842.0,31168.4,29968.0,32715.599426573248,0.024218887991688132,38.0,35779.0,155375.0
gossipcop,4344,1,101,100,100,163448568.0,1650995.6363636365,144.0,15031613.949768301,0.8020698586945185,1020.0,149976625.0,149995050.0
gossipcop,4345,1,35,34,34,3958637.0,119958.69696969698,693.0,651589.636418807,0.6890442457626482,3807045.0,3810841.0,3851635.0
gossipcop,4346,1,44,43,43,455202.0,10838.142857142857,871.5,20636.00122367222,0.31129864378112204,10917.0,33095.0,83162.0
gossipcop,4347,1,8,7,7,88459.0,14743.166666666666,3424.0,24955.27175713024,0.25724198472104154,1034.0,12053.0,18328.0
gossipcop,4348,1,145,144,144,25011270.0,174903.98601398602,1468.0,601480.7612899782,0.549439922354608,1478153.0,7500457.0,7560394.0
gossipcop,4349,1,6,5,5,71475.0,17868.75,14312.0,15997.764334040554,-0.055245888239488686,892.0,23262.0,29516.0
gossipcop,4350,1,47,46,46,2405842.0,53463.15555555555,2194.0,212575.27559347646,0.5980794554783249,33112.0,55377.0,115328.0
gossipcop,4351,1,22,21,21,7147672.0,357383.6,1304.5,1526704.1636288087,0.6206295620627897,55378.0,7098248.0,7100997.0
gossipcop,4352,1,20,19,19,19981144.0,1110063.5555555555,84569.0,3164639.635141017,0.48063596182701596,15445023.0,18706140.0,18941042.0
gossipcop,4353,1,4,3,3,31966.0,15983.0,15983.0,9386.0,-0.26004178327880484,0.0,25369.0,31966.0
gossipcop,4354,1,10,9,9,178848.0,22356.0,14162.5,19642.289085032833,-0.06461479679500247,1273.0,29291.0,126730.0
gossipcop,4355,1,45,44,44,78463.0,1824.7209302325582,306.0,4395.151040215354,0.41326093562625077,831.0,2793.0,22867.0
gossipcop,4356,1,15,14,14,31576151.0,2428934.6923076925,838.0,8235700.964223081,0.5444880124300788,1237.0,1515.0,31503622.0
gossipcop,4357,1,81,80,80,51810015.0,655822.9746835442,1237.0,5697590.317349833,0.7935525537097078,52238.0,299177.0,461130.0
gossipcop,4358,1,29,28,28,1840018.0,68148.81481481482,3180.0,324079.93547397776,0.6525047449242932,1739177.0,1752623.0,1771745.0
gossipcop,4359,1,4,3,3,43196.0,21598.0,21598.0,9292.0,-0.39838135318873424,0.0,12306.0,43196.0
gossipcop,4360,1,27,26,26,21012546.0,840501.84,8852.0,3089697.290883839,0.5722853667157651,1729.0,89252.0,20286885.0
gossipcop,4361,1,34,33,33,45130299.0,1410321.84375,1976.0,5421413.12373739,0.587126300870335,27969340.0,27973072.0,44493381.0
gossipcop,4362,1,51,50,50,13006529.0,265439.36734693876,840.0,1322978.637614236,0.6657814674501542,4357.0,20805.0,12968713.0
gossipcop,4363,1,25,24,24,28938875.0,1258211.956521739,972.0,5855667.93521301,0.6462656171680404,28799074.0,28800752.0,28853208.0
gossipcop,4364,1,14,13,13,282555071.0,23546255.916666668,4750.0,77260810.3886372,0.5328451312062872,3718.0,16614.0,279857650.0
gossipcop,4365,1,67,66,66,3756487.0,57792.10769230769,1152.0,398221.6879277217,0.7465335117165508,10126.0,32341.0,67105.0
gossipcop,4366,1,77,76,76,97585866.0,1301144.88,44.0,11152111.185311472,0.7910353929645214,96557.0,97514.0,99406.0
gossipcop,4367,1,7,6,6,54195.0,10839.0,3176.0,11834.802541656536,0.04391863869445973,31.0,3207.0,28921.0
gossipcop,4368,1,5,4,4,130119.0,43373.0,26119.0,27623.41996688076,-0.22183625653893943,0.0,82353.0,108472.0
gossipcop,4369,1,98,97,97,125450082.0,1306771.6875,35.5,12695056.311451783,0.8133427024531613,1026.0,1667.0,7394.0
gossipcop,4370,1,58,57,57,16268812.0,290514.5,37576.5,472915.4711492923,0.2389229897205895,3312848.0,8410206.0,13065589.0
gossipcop,4371,1,12,11,11,229855.0,22985.5,6959.0,42699.29150758827,0.3001271840120072,417.0,3550.0,69632.0
gossipcop,4372,1,45,44,44,8889579.0,206734.39534883722,26234.0,313784.0762232244,0.20565971568900798,58904.0,1322266.0,4220079.0
gossipcop,4373,1,81,80,80,370086.0,4684.632911392405,576.0,29435.98761964217,0.7254075196474533,3814.0,26293.0,37152.0
gossipcop,4374,1,6,5,5,73023.0,18255.75,19724.5,10952.460554026206,-0.2500423445135386,2530.0,27941.0,58985.0
gossipcop,4375,1,44,43,43,4064324.0,96769.61904761905,61188.0,150570.39280080335,0.21751747059086857,73304.0,403097.0,2224671.0
gossipcop,4376,1,6,5,5,51993.0,12998.25,13772.0,8573.555574410188,-0.20511469984870712,1188.0,10060.0,33321.0
gossipcop,4377,1,8,7,7,83240.0,13873.333333333334,9282.0,13086.164445279177,-0.029198202967958595,550.0,62758.0,78278.0
gossipcop,4378,1,10,9,9,51741.0,6467.625,1878.5,8145.527452803471,0.11482138835016206,275.0,25229.0,28986.0
gossipcop,4379,1,25,24,24,9795271.0,425881.347826087,2834.0,1929600.2438644397,0.6383912747792417,14591.0,23612.0,53403.0
gossipcop,4380,1,19,18,18,164112581.0,9653681.235294119,1279.0,37446261.022934265,0.5900767273825005,828.0,662115.0,164062811.0
gossipcop,4381,1,58,57,57,31837084.0,568519.3571428572,1608.5,2152119.035244121,0.5820691505833958,12730418.0,18413471.0,19324871.0
gossipcop,4382,1,15,14,14,7892813.0,607139.4615384615,4425.0,2050508.3950931483,0.5431001439686822,1112.0,25315.0,134589.0
gossipcop,4383,1,13,12,12,79178.0,7198.0,2316.0,11401.669032526454,0.22600773299649707,5750.0,10170.0,15402.0
gossipcop,4384,1,13,12,12,102320.0,9301.818181818182,563.0,19131.183776604492,0.3457027017111912,1495.0,2312.0,69306.0
gossipcop,4385,1,168,167,167,229792.0,1384.289156626506,69.0,4397.166267205356,0.5211277939045252,79304.0,80802.0,88803.0
gossipcop,4386,1,58,57,57,14373218.0,256664.60714285713,8335.5,1269858.2772694654,0.6637264861683783,94674.0,247384.0,2754552.0
gossipcop,4387,1,20,19,19,17173219.0,954067.7222222222,3285.5,3756504.718066041,0.5949249335123956,4843.0,16534448.0,16583263.0
gossipcop,4388,1,8,7,7,49490.0,8248.333333333334,5996.5,6119.351563323973,-0.1481784842389379,4087.0,23877.0,35870.0
gossipcop,4389,1,24,23,23,16553126.0,752414.8181818182,7844.0,3353457.1225300077,0.6334932852039347,29203.0,41031.0,199038.0
gossipcop,4390,1,26,25,25,111206146.0,4633589.416666667,18370.5,11907866.88788319,0.43976040182240034,142621.0,88901124.0,97301650.0
gossipcop,4391,1,46,45,45,14373218.0,326664.04545454547,17150.5,1424585.49735072,0.626936039130924,100460.0,454256.0,2766029.0
gossipcop,4392,1,127,126,126,48186132.0,385489.056,415.0,2598387.1310545374,0.7416185982029461,37700331.0,37708906.0,37728802.0
gossipcop,4393,1,14,13,13,19097031.0,1591419.25,6729.0,4774506.714193033,0.5000195544367334,18926246.0,18951493.0,18952981.0
gossipcop,4394,1,27,26,26,1219708.0,48788.32,2922.0,169404.80248581385,0.5527969035488546,12342.0,265194.0,303127.0
gossipcop,4395,1,28,27,27,42627007.0,1639500.2692307692,4430.0,7923201.843018076,0.6571052303029001,114934.0,42551915.0,42578216.0
gossipcop,4396,1,9,8,8,97782.0,13968.857142857143,7427.0,12005.494485306912,-0.0755885146107498,291.0,25265.0,58964.0
gossipcop,4397,1,19,18,18,8164772.0,480280.70588235295,4537.0,1462506.2566365823,0.5055755312876494,9289.0,40879.0,8084475.0
gossipcop,4398,1,9,8,8,29703.0,4243.285714285715,239.0,8627.067532138695,0.3406108390281258,1259.0,4228.0,4232.0
gossipcop,4399,1,8,7,7,48724.0,8120.666666666667,4037.5,8176.36491493758,0.00341769284743755,21962.0,26345.0,47277.0
gossipcop,4400,1,19,18,18,191483016.0,11263706.823529411,4260.0,34755357.296124496,0.5104764932097396,144280516.0,187581810.0,187586646.0
gossipcop,4401,1,24,23,23,20520846.0,932765.7272727273,27672.0,2179718.344956192,0.4006293972102142,10351458.0,13998028.0,14322412.0
gossipcop,4402,1,17,16,16,43379322.0,2891954.8,925.0,10792946.00851641,0.5773510030558243,43277595.0,43292353.0,43320181.0
gossipcop,4403,1,49,48,48,42334944.0,900743.4893617021,55.0,5845824.233146375,0.7329772629846675,8.0,1852.0,25517.0
gossipcop,4404,1,51,50,50,7593865.0,154976.83673469388,25934.0,236839.82645414706,0.20893187403823682,1785696.0,4219316.0,6518297.0
gossipcop,4405,1,84,83,83,8031821.0,97949.03658536586,1560.0,541236.1708923661,0.6935190757249236,62447.0,6686899.0,6805554.0
gossipcop,4406,1,9,8,8,86867.0,12409.57142857143,12587.0,9377.691596201561,-0.13915836187971384,15866.0,31074.0,57933.0
gossipcop,4407,1,8,7,7,137203.0,22867.166666666668,14961.0,24248.218824047446,0.02931212687738631,26477.0,56085.0,132505.0
gossipcop,4408,1,27,26,26,403121.0,16124.84,470.0,49646.24313494829,0.5096677983266519,1321.0,22974.0,88024.0
gossipcop,4409,1,31,30,30,845147.0,29143.0,1850.0,131716.93273128528,0.6376599255616617,12610.0,52325.0,74836.0
gossipcop,4410,1,76,75,75,35976447.0,486168.2027027027,2010.0,2865594.0124662803,0.7099029277778336,3736.0,60668.0,27249656.0
gossipcop,4411,1,6,5,5,1458018.0,364504.5,271260.0,380693.31347982725,0.021724182743144197,19970.0,935233.0,1457783.0
gossipcop,4412,1,14,13,13,27242189.0,2270182.4166666665,3036.0,6693635.710512678,0.49347869747976963,51426.0,24599169.0,26037953.0
gossipcop,4413,1,45,44,44,2679797.0,62320.86046511628,600.0,249929.42904120806,0.6008275248445909,21435.0,72108.0,76365.0
gossipcop,4414,1,17,16,16,8545863.0,569724.2,8989.0,1735919.708614205,0.5058003554916425,1505.0,36205.0,120955.0
gossipcop,4415,1,22,21,21,1760796.0,88039.8,3336.0,352935.14907750406,0.6007038486690706,12092.0,38970.0,1734814.0
gossipcop,4416,1,28,27,27,3780258.0,145394.53846153847,5202.5,443931.463493585,0.5065734823198582,29368.0,67270.0,111121.0
gossipcop,4417,1,28,27,27,177892746.0,6842028.692307692,647.0,34089864.213558316,0.6656871594947835,15.0,24377.0,177849033.0
gossipcop,4418,1,31,30,30,210351083.0,7253485.620689655,6700.0,23068808.656076476,0.5215740897121035,178776169.0,178815501.0,178904638.0
gossipcop,4419,1,6,5,5,57605.0,14401.25,13866.0,13275.394935274055,-0.04067888529693266,45.0,2503.0,32331.0
gossipcop,4420,1,93,92,92,284625861.0,3127756.714285714,7144.0,8704315.978251968,0.4713087392949596,186037117.0,225815964.0,284587481.0
gossipcop,4421,1,12,11,11,43540.0,4354.0,1405.0,5735.429696195395,0.13691851153056905,3441.0,19882.0,42636.0
gossipcop,4422,1,23,22,22,9855912.0,469329.14285714284,124438.0,1008660.7268419648,0.3649088502173701,62746.0,851492.0,2266398.0
gossipcop,4423,1,9,8,8,16251470.0,2321638.5714285714,568832.0,3535009.887759534,0.2071784442563537,310226.0,5447797.0,15658330.0
gossipcop,4424,1,18,17,17,3719678.0,232479.875,2004.0,741688.5627972393,0.5227111329419036,56953.0,81242.0,109604.0
gossipcop,4425,1,54,53,53,55861906.0,1074267.423076923,766.5,5662833.0559595395,0.6810890897591112,1713.0,45869.0,126136.0
gossipcop,4426,1,8,7,7,77934.0,12989.0,14181.0,8743.680670442322,-0.1953426452049035,11307.0,52961.0,57218.0
gossipcop,4427,1,36,35,35,4050843.0,119142.44117647059,704.0,317970.357429578,0.45486637977009375,64826.0,68393.0,861665.0
gossipcop,4428,1,14,13,13,175634590.0,14636215.833333334,26022.5,47072402.79842903,0.5256346306932286,175108672.0,175245859.0,175280095.0
gossipcop,4429,1,7,6,6,436575.0,87315.0,48970.0,109777.46016008934,0.11396915002148784,3539.0,21679.0,133853.0
gossipcop,4430,1,34,33,33,1725336.0,53916.75,657.0,210609.50430150345,0.5923523724148272,2212.0,33164.0,55732.0
gossipcop,4431,1,7,6,6,347269.0,69453.8,11733.0,83460.01408435061,0.09159547924574343,658.0,663.0,216839.0
gossipcop,4432,1,9,8,8,1234319.0,176331.2857142857,43145.0,191651.38144462372,0.041632655822134663,15724.0,43739.0,741094.0
gossipcop,4433,1,80,79,79,7517495.0,96378.14102564103,42.5,809371.9208678898,0.787186012829729,2942.0,12021.0,22051.0
gossipcop,4434,1,9,8,8,641074.0,91582.0,1403.0,207071.73829376136,0.3867011307260567,598059.0,599372.0,601426.0
gossipcop,4435,1,4,3,3,34616.0,17308.0,17308.0,2342.0,-0.7616284987277354,0.0,19650.0,34616.0
gossipcop,4436,1,13,12,12,9462175.0,860197.7272727273,14019.0,2605167.5053586406,0.5035457046935568,249.0,32228.0,125901.0
gossipcop,4437,1,154,153,153,246037986.0,1618670.9605263157,1022.5,6560081.546838212,0.6041765638295598,201304340.0,202591347.0,233374961.0
gossipcop,4438,1,33,32,32,25340275.0,817428.2258064516,2387.0,4025218.1729242685,0.6624043308135389,22495.0,45290.0,61361.0
gossipcop,4439,1,38,37,37,187250.0,5201.388888888889,360.0,12934.002659393955,0.42638251012767525,157661.0,158587.0,160720.0
gossipcop,4440,1,10,9,9,679713.0,84964.125,16240.0,174457.19856847232,0.34497192573628704,28317.0,55943.0,609088.0
gossipcop,4441,1,32,31,31,937033.0,31234.433333333334,3857.5,115786.42190132754,0.5751020046308415,9340.0,139265.0,190578.0
gossipcop,4442,1,102,101,101,16227874.0,162278.74,4404.5,431326.0294930186,0.45324313974566693,125032.0,483472.0,4565189.0
gossipcop,4443,1,10,9,9,71304.0,8913.0,1750.0,10996.36408091329,0.10464242215102036,556.0,1480.0,30700.0
gossipcop,4444,1,6,5,5,89363.0,22340.75,15256.5,23741.6678792266,0.030400268555745992,288.0,2203.0,60765.0
gossipcop,4445,1,15,14,14,13961000.0,1073923.076923077,7143.0,3017153.9116541976,0.47499248734668875,4055.0,51600.0,406757.0
gossipcop,4446,1,9,8,8,319065542.0,45580791.71428572,16102.0,111617642.70207754,0.4200859329990748,318987062.0,318994652.0,319031227.0
gossipcop,4447,1,84,83,83,423522.0,5164.90243902439,95.5,21569.257944657365,0.6136102750264795,48706.0,50039.0,54554.0
gossipcop,4448,1,10,9,9,94228225.0,11778528.125,1641.5,31141216.75796849,0.4511370858742461,94171125.0,94173273.0,94174562.0
gossipcop,4449,1,25,24,24,42344637.0,1841071.1739130435,24875.0,6054408.859366498,0.5336392046707972,136533.0,31955057.0,32082361.0
gossipcop,4450,1,173,172,172,71601025.0,418719.44444444444,395.0,3754181.277922171,0.7993149263292455,1974.0,16447.0,89812.0
gossipcop,4451,1,84,83,83,250321.0,3052.6951219512193,124.5,10968.103913431429,0.5645476246756708,9686.0,14044.0,27190.0
